timestamp,battery,Tdb_BME680,RH_BME680,P_BME680,Alt_BME680,TVOC,ECO2,RCO2,Tdb_scd30,RH_scd30,Lux,PM1,PM25,PM10,Air,sensor_SD,note,sensor_note,Coord_X_m,Coord_Y_m,Coord_Z_m,Position_HumanReadable,Wkdy(EST),Hour(EST),Month(EST),TOD(EST)
2019-09-23 01:25:00+00:00,4.3528918266000005,28.09,31.690000000000005,102.3,-117.48,686.0,1119.0,794.0,30.01,30.329999999999995,-98.0,-99.0,0.0,-99.0,0.11200000000000003,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),0,21,9,2125
2019-09-23 01:30:00+00:00,4.462381959,28.09,31.69,102.3,-117.48,686.0,1119.0,794.0,30.01,30.33,-98.0,-99.0,0.0,-99.0,0.1225,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),0,21,9,2130
2019-09-23 01:35:00+00:00,4.3930736542,28.09,31.690000000000005,102.3,-117.48,686.0,1119.0,794.0,30.01,30.329999999999995,-98.0,-99.0,0.0,-99.0,0.092,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),0,21,9,2135
2019-09-23 01:40:00+00:00,4.298792123749998,28.09,31.69,102.3,-117.48,686.0,1119.0,794.0,30.01,30.33,-98.0,-99.0,0.0,-99.0,0.1,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),0,21,9,2140
2019-09-23 01:45:00+00:00,4.4509895325999995,28.09,31.690000000000005,102.3,-117.48,686.0,1119.0,794.0,30.01,30.329999999999995,-98.0,-99.0,0.0,-99.0,0.106,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),0,21,9,2145
2019-09-23 01:50:00+00:00,4.3232603074,28.09,31.690000000000005,102.3,-117.48,686.0,1119.0,794.0,30.01,30.329999999999995,-98.0,-99.0,0.0,-99.0,0.122,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),0,21,9,2150
2019-09-23 01:55:00+00:00,4.44245922575,28.09,31.69,102.3,-117.48,686.0,1119.0,794.0,30.01,30.33,-98.0,-99.0,0.0,-99.0,0.095,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),0,21,9,2155
2019-09-23 02:00:00+00:00,4.4530098916,28.09,31.690000000000005,102.3,-117.48,686.0,1119.0,794.0,30.01,30.329999999999995,-98.0,-99.0,0.0,-99.0,0.07600000000000001,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),0,22,9,2200
2019-09-23 02:05:00+00:00,4.404578208999999,28.09,31.69,102.3,-117.48,686.0,1119.0,794.0,30.01,30.33,-98.0,-99.0,0.0,-99.0,0.135,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),0,22,9,2205
2019-09-23 02:10:00+00:00,4.421133709199999,28.09,31.690000000000005,102.3,-117.48,686.0,1119.0,794.0,30.01,30.329999999999995,-98.0,-99.0,0.0,-99.0,0.122,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),0,22,9,2210
2019-09-23 02:15:00+00:00,4.48241663,28.09,31.690000000000005,102.3,-117.48,686.0,1119.0,794.0,30.01,30.329999999999995,-98.0,-99.0,0.0,-99.0,0.10799999999999997,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),0,22,9,2215
2019-09-23 02:20:00+00:00,4.340320825500001,28.09,31.69,102.3,-117.48,686.0,1119.0,794.0,30.01,30.33,-98.0,-99.0,0.0,-99.0,0.10499999999999997,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),0,22,9,2220
2019-09-23 02:25:00+00:00,4.436173916,28.09,31.690000000000005,102.3,-117.48,686.0,1119.0,794.0,30.01,30.329999999999995,-98.0,-99.0,0.0,-99.0,0.102,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),0,22,9,2225
2019-09-23 02:30:00+00:00,4.3874615430000015,28.09,31.69,102.3,-117.48,686.0,1119.0,794.0,30.01,30.33,-98.0,-99.0,0.0,-99.0,0.08750000000000001,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),0,22,9,2230
2019-09-23 02:35:00+00:00,4.4557034492000005,28.09,31.690000000000005,102.3,-117.48,686.0,1119.0,794.0,30.01,30.329999999999995,-98.0,-99.0,0.0,-99.0,0.098,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),0,22,9,2235
2019-09-23 02:40:00+00:00,4.3335864068,28.09,31.690000000000005,102.3,-117.48,686.0,1119.0,794.0,30.01,30.329999999999995,-98.0,-99.0,0.0,-99.0,0.12000000000000002,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),0,22,9,2240
2019-09-23 02:45:00+00:00,4.429271102,28.09,31.69,102.3,-117.48,686.0,1119.0,794.0,30.01,30.33,-98.0,-99.0,0.0,-99.0,0.13,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),0,22,9,2245
2019-09-23 02:50:00+00:00,4.4509894372000005,28.09,31.690000000000005,102.3,-117.48,686.0,1119.0,794.0,30.01,30.329999999999995,-98.0,-99.0,0.0,-99.0,0.09,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),0,22,9,2250
2019-09-23 02:55:00+00:00,4.3150668142500015,28.09,31.69,102.3,-117.48,686.0,1119.0,794.0,30.01,30.33,-98.0,-99.0,0.0,-99.0,0.1,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),0,22,9,2255
2019-09-23 03:00:00+00:00,4.434602451400001,28.09,31.690000000000005,102.3,-117.48,686.0,1119.0,794.0,30.01,30.329999999999995,-98.0,-99.0,0.0,-99.0,0.098,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),0,23,9,2300
2019-09-23 03:05:00+00:00,4.3414432526,28.09,31.690000000000005,102.3,-117.48,686.0,1119.0,794.0,30.01,30.329999999999995,-98.0,-99.0,0.0,-99.0,0.09,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),0,23,9,2305
2019-09-23 03:10:00+00:00,4.40289461625,28.09,31.69,102.3,-117.48,686.0,1119.0,794.0,30.01,30.33,-98.0,-99.0,0.0,-99.0,0.0825,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),0,23,9,2310
2019-09-23 03:15:00+00:00,4.4453775408,28.09,31.690000000000005,102.3,-117.48,686.0,1119.0,794.0,30.01,30.329999999999995,-98.0,-99.0,0.0,-99.0,0.08199999999999999,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),0,23,9,2315
2019-09-23 03:20:00+00:00,4.3220818042500015,28.09,31.69,102.3,-117.48,686.0,1119.0,794.0,30.01,30.33,-98.0,-99.0,0.0,-99.0,0.0975,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),0,23,9,2320
2019-09-23 03:25:00+00:00,4.4325820924,28.09,31.690000000000005,102.3,-117.48,686.0,1119.0,794.0,30.01,30.329999999999995,-98.0,-99.0,0.0,-99.0,0.08600000000000001,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),0,23,9,2325
2019-09-23 03:30:00+00:00,4.433255577,28.09,31.690000000000005,102.3,-117.48,686.0,1119.0,794.0,30.01,30.329999999999995,-98.0,-99.0,0.0,-99.0,0.096,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),0,23,9,2330
2019-09-23 03:35:00+00:00,4.3195562365,28.09,31.69,102.3,-117.48,686.0,1119.0,794.0,30.01,30.33,-98.0,-99.0,0.0,-99.0,0.095,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),0,23,9,2335
2019-09-23 03:40:00+00:00,4.365013599399999,28.09,31.690000000000005,102.3,-117.48,686.0,1119.0,794.0,30.01,30.329999999999995,-98.0,-99.0,0.0,-99.0,0.068,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),0,23,9,2340
2019-09-23 03:45:00+00:00,4.470799923,28.09,31.69,102.3,-117.48,686.0,1119.0,794.0,30.01,30.33,-98.0,-99.0,0.0,-99.0,0.07,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),0,23,9,2345
2019-09-23 03:50:00+00:00,4.3228114128,28.09,31.690000000000005,102.3,-117.48,686.0,1119.0,794.0,30.01,30.329999999999995,-98.0,-99.0,0.0,-99.0,0.11,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),0,23,9,2350
2019-09-23 03:55:00+00:00,4.3760131838,28.09,31.690000000000005,102.3,-117.48,686.0,1119.0,794.0,30.01,30.329999999999995,-98.0,-99.0,0.0,-99.0,0.1,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),0,23,9,2355
2019-09-23 04:00:00+00:00,4.45705044275,28.09,31.69,102.3,-117.48,686.0,1119.0,794.0,30.01,30.33,-98.0,-99.0,0.0,-99.0,0.0825,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),1,0,9,0
2019-09-23 04:03:00+00:00,,,,,,,,,,,,,,,,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),1,0,9,3
2019-09-23 04:05:00+00:00,4.3356066704,28.09,31.690000000000005,102.3,-117.48,686.0,1119.0,794.0,30.01,30.329999999999995,-98.0,-99.0,0.0,-99.0,0.09,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),1,0,9,5
2019-09-23 04:10:00+00:00,4.503910661,28.09,31.69,102.3,-117.48,686.0,1119.0,794.0,30.01,30.33,-98.0,-99.0,0.0,-99.0,0.08,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),1,0,9,10
2019-09-23 04:15:00+00:00,4.3508713721999985,28.09,31.690000000000005,102.3,-117.48,686.0,1119.0,794.0,30.01,30.329999999999995,-98.0,-99.0,0.0,-99.0,0.102,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),1,0,9,15
2019-09-23 04:20:00+00:00,4.3708500862,28.09,31.690000000000005,102.3,-117.48,686.0,1119.0,794.0,30.01,30.329999999999995,-98.0,-99.0,0.0,-99.0,0.096,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),1,0,9,20
2019-09-23 04:25:00+00:00,4.50896143925,28.09,31.69,102.3,-117.48,686.0,1119.0,794.0,30.01,30.33,-98.0,-99.0,0.0,-99.0,0.0675,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),1,0,9,25
2019-09-23 04:30:00+00:00,4.3652380943999995,28.09,31.690000000000005,102.3,-117.48,686.0,1119.0,794.0,30.01,30.329999999999995,-98.0,-99.0,0.0,-99.0,0.11,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),1,0,9,30
2019-09-23 04:35:00+00:00,4.34593296075,28.09,31.69,102.3,-117.48,686.0,1119.0,794.0,30.01,30.33,-98.0,-99.0,0.0,-99.0,0.11,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),1,0,9,35
2019-09-23 04:40:00+00:00,4.4844369888000015,28.09,31.690000000000005,102.3,-117.48,686.0,1119.0,794.0,30.01,30.329999999999995,-98.0,-99.0,0.0,-99.0,0.08399999999999999,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),1,0,9,40
2019-09-23 04:45:00+00:00,4.360075092400002,28.09,31.690000000000005,102.3,-117.48,686.0,1119.0,794.0,30.01,30.329999999999995,-98.0,-99.0,0.0,-99.0,0.08600000000000001,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),1,0,9,45
2019-09-23 04:50:00+00:00,4.434041262,28.09,31.69,102.3,-117.48,686.0,1119.0,794.0,30.01,30.33,-98.0,-99.0,0.0,-99.0,0.08750000000000001,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),1,0,9,50
2019-09-23 04:55:00+00:00,4.442234707,28.09,31.690000000000005,102.3,-117.48,686.0,1119.0,794.0,30.01,30.329999999999995,-98.0,-99.0,0.0,-99.0,0.08800000000000001,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),1,0,9,55
2019-09-23 05:00:00+00:00,4.420011282000001,28.09,31.69,102.3,-117.48,686.0,1119.0,794.0,30.01,30.33,-98.0,-99.0,0.0,-99.0,0.08750000000000001,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),1,1,9,100
2019-09-23 05:05:00+00:00,4.3351578714,28.09,31.690000000000005,102.3,-117.48,686.0,1119.0,794.0,30.01,30.329999999999995,-98.0,-99.0,0.0,-99.0,0.08199999999999999,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),1,1,9,105
2019-09-23 05:10:00+00:00,4.4489691736,28.09,31.690000000000005,102.3,-117.48,686.0,1119.0,794.0,30.01,30.329999999999995,-98.0,-99.0,0.0,-99.0,0.066,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),1,1,9,110
2019-09-23 05:15:00+00:00,4.4578921795,28.09,31.69,102.3,-117.48,686.0,1119.0,794.0,30.01,30.33,-98.0,-99.0,0.0,-99.0,0.0725,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),1,1,9,115
2019-09-23 05:20:00+00:00,4.404297637800001,28.09,31.690000000000005,102.3,-117.48,686.0,1119.0,794.0,30.01,30.329999999999995,-98.0,-99.0,0.0,-99.0,0.064,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),1,1,9,120
2019-09-23 05:25:00+00:00,4.478376031,28.09,31.69,102.3,-117.48,686.0,1119.0,794.0,30.01,30.33,-98.0,-99.0,0.0,-99.0,0.09,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),1,1,9,125
2019-09-23 05:30:00+00:00,4.379829406600002,28.09,31.690000000000005,102.3,-117.48,686.0,1119.0,794.0,30.01,30.329999999999995,-98.0,-99.0,0.0,-99.0,0.084,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),1,1,9,130
2019-09-23 05:35:00+00:00,4.4054200172,28.09,31.690000000000005,102.3,-117.48,686.0,1119.0,794.0,30.01,30.329999999999995,-98.0,-99.0,0.0,-99.0,0.094,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),1,1,9,135
2019-09-23 05:40:00+00:00,4.43460249925,28.09,31.69,102.3,-117.48,686.0,1119.0,794.0,30.01,30.33,-98.0,-99.0,0.0,-99.0,0.0825,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),1,1,9,140
2019-09-23 05:45:00+00:00,4.486457348,28.09,31.690000000000005,102.3,-117.48,686.0,1119.0,794.0,30.01,30.329999999999995,-98.0,-99.0,0.0,-99.0,0.076,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),1,1,9,145
2019-09-23 05:50:00+00:00,4.2651200295,28.09,31.69,102.3,-117.48,686.0,1119.0,794.0,30.01,30.33,-98.0,-99.0,0.0,-99.0,0.09,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),1,1,9,150
2019-09-23 05:55:00+00:00,4.3403208732,28.09,31.690000000000005,102.3,-117.48,686.0,1119.0,794.0,30.01,30.329999999999995,-98.0,-99.0,0.0,-99.0,0.08,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),1,1,9,155
2019-09-23 06:00:00+00:00,4.454805565,28.09,31.690000000000005,102.3,-117.48,686.0,1119.0,794.0,30.01,30.329999999999995,-98.0,-99.0,0.0,-99.0,0.08800000000000001,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),1,2,9,200
2019-09-23 06:05:00+00:00,4.302159190249999,28.09,31.69,102.3,-117.48,686.0,1119.0,794.0,30.01,30.33,-98.0,-99.0,0.0,-99.0,0.0875,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),1,2,9,205
2019-09-23 06:10:00+00:00,4.4512139322,28.09,31.690000000000005,102.3,-117.48,686.0,1119.0,794.0,30.01,30.329999999999995,-98.0,-99.0,0.0,-99.0,0.084,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),1,2,9,210
2019-09-23 06:15:00+00:00,4.32544899,28.09,31.69,102.3,-117.48,686.0,1119.0,794.0,30.01,30.33,-98.0,-99.0,0.0,-99.0,0.08750000000000001,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),1,2,9,215
2019-09-23 06:20:00+00:00,4.402277279000001,28.09,31.690000000000005,102.3,-117.48,686.0,1119.0,794.0,30.01,30.329999999999995,-98.0,-99.0,0.0,-99.0,0.08199999999999999,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),1,2,9,220
2019-09-23 06:25:00+00:00,4.442908191799999,28.09,31.690000000000005,102.3,-117.48,686.0,1119.0,794.0,30.01,30.329999999999995,-98.0,-99.0,0.0,-99.0,0.078,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),1,2,9,225
2019-09-23 06:30:00+00:00,4.336953639750002,28.09,31.69,102.3,-117.48,686.0,1119.0,794.0,30.01,30.33,-98.0,-99.0,0.0,-99.0,0.1075,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),1,2,9,230
2019-09-23 06:35:00+00:00,4.3890330316,28.09,31.690000000000005,102.3,-117.48,686.0,1119.0,794.0,30.01,30.329999999999995,-98.0,-99.0,0.0,-99.0,0.06000000000000001,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),1,2,9,235
2019-09-23 06:40:00+00:00,4.46294307725,28.09,31.69,102.3,-117.48,686.0,1119.0,794.0,30.01,30.33,-98.0,-99.0,0.0,-99.0,0.0575,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),1,2,9,240
2019-09-23 06:45:00+00:00,4.3463817596,28.09,31.690000000000005,102.3,-117.48,686.0,1119.0,794.0,30.01,30.329999999999995,-98.0,-99.0,0.0,-99.0,0.09,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),1,2,9,245
2019-09-23 06:50:00+00:00,4.433704567,28.09,31.690000000000005,102.3,-117.48,686.0,1119.0,794.0,30.01,30.329999999999995,-98.0,-99.0,0.0,-99.0,0.10399999999999998,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),1,2,9,250
2019-09-23 06:55:00+00:00,4.4604176285,28.09,31.69,102.3,-117.48,686.0,1119.0,794.0,30.01,30.33,-98.0,-99.0,0.0,-99.0,0.065,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),1,2,9,255
2019-09-23 07:00:00+00:00,4.326178646200002,28.09,31.690000000000005,102.3,-117.48,686.0,1119.0,794.0,30.01,30.329999999999995,-98.0,-99.0,0.0,-99.0,0.07400000000000001,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),1,3,9,300
2019-09-23 07:05:00+00:00,4.447510004250001,28.09,31.69,102.3,-117.48,686.0,1119.0,794.0,30.01,30.33,-98.0,-99.0,0.0,-99.0,0.07500000000000001,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),1,3,9,305
2019-09-23 07:10:00+00:00,4.3888084414,28.09,31.690000000000005,102.3,-117.48,686.0,1119.0,794.0,30.01,30.329999999999995,-98.0,-99.0,0.0,-99.0,0.052000000000000005,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),1,3,9,310
